Time,Lat,Lon,Altitude,Accuracy,Heading,Speed,Battery
1739983829.999351,42.362291,-71.090390,3.607440,14.245954,56.187401,1.672020,0.900000
1739983830.999343,42.362304,-71.090370,3.418669,14.245954,56.187401,1.871685,0.900000
1739983831.999337,42.362313,-71.090355,3.567018,14.245954,56.187401,1.759624,0.900000
1739983832.999330,42.362321,-71.090335,3.764672,14.245954,55.105553,1.778915,0.900000
1739983833.999323,42.362326,-71.090322,3.856610,14.245954,55.105553,1.538740,0.900000
1739983834.999316,42.362336,-71.090307,3.822318,14.245954,55.105553,1.495994,0.900000
1739983835.999310,42.362347,-71.090290,3.718214,14.245954,54.669106,1.630857,0.900000
1739983836.999303,42.362358,-71.090269,3.446810,14.245954,54.669106,1.878038,0.900000
1739983837.999296,42.362376,-71.090251,2.942092,14.245954,54.669106,2.116177,0.900000
1739983838.999290,42.362383,-71.090239,3.204280,14.245954,54.669106,1.787580,0.900000
1739983839.999282,42.362388,-71.090222,3.199693,14.245954,54.669106,1.596984,0.900000
1739983840.999276,42.362395,-71.090206,3.516848,14.245954,54.669106,1.669543,0.900000
1739983841.999269,42.362400,-71.090177,3.595159,14.245954,54.669106,2.048444,0.900000
1739983842.999262,42.362407,-71.090168,3.411916,14.245954,54.669106,1.673699,0.900000
1739983843.999257,42.362416,-71.090153,3.462840,14.245954,54.669106,1.685025,0.900000
1739983844.999249,42.362423,-71.090136,3.666845,14.245954,54.669106,1.635168,0.900000
1739983845.999932,42.362432,-71.090121,3.814936,14.245954,54.669106,1.598664,0.900000
1739983846.999933,42.362441,-71.090103,3.828638,14.245954,54.669106,1.738309,0.900000
1739983847.999927,42.362447,-71.090078,3.947320,14.245954,54.669106,1.958169,0.900000
1739983848.999927,42.362455,-71.090063,3.890156,14.245954,54.669106,1.801169,0.900000
1739983849.999934,42.362463,-71.090045,4.081253,14.245954,54.669106,1.766849,0.900000
1739983850.999930,42.362470,-71.090029,3.854938,14.245954,53.053547,1.633560,0.900000
1739983851.999932,42.362476,-71.090011,3.719736,14.245954,53.053547,1.564424,0.900000
1739983852.999934,42.362482,-71.089993,3.946046,14.245954,53.053547,1.539862,0.900000
1739983853.999928,42.362486,-71.089976,3.677211,14.245954,53.053547,1.516030,0.900000
1739983854.999930,42.362499,-71.089958,3.555705,14.245954,53.053547,1.666540,0.900000
1739983855.999930,42.362509,-71.089938,3.607039,14.245954,53.053547,1.774461,0.900000
1739983856.999925,42.362517,-71.089926,3.707097,14.245954,53.053547,1.562019,0.900000
1739983857.999930,42.362530,-71.089916,3.405608,14.245954,66.910217,1.540681,0.900000
1739983858.999935,42.362539,-71.089902,3.591422,14.245954,66.910217,1.552493,0.900000
