Time,Lat,Lon,Altitude,Accuracy,Heading,Speed,Battery
1739960016,42.35546072,-71.09866055,4.090556344,4.791851655,180.804828,0,0.95
1739960017,42.35546048,-71.09866026,4.090556344,4.598109523,180.804828,0,0.95
1739960018,42.35546028,-71.09866003,4.090556344,4.584871259,180.804828,0,0.95
1739960019,42.3554601,-71.09865982,4.090556344,4.563349669,180.804828,0,0.95
1739960020,42.35545996,-71.09865965,4.090556344,4.373119188,180.804828,0,0.95
1739960021,42.35546635,-71.09866756,4.090556344,4.311992318,180.804828,0,0.95
1739960022,42.3554663,-71.0986675,4.090556344,4.398012417,180.804828,0,0.95
1739960023,42.35546558,-71.09866662,4.090556344,4.384715328,180.804828,0,0.95
1739960024,42.35546499,-71.09866589,4.090556344,4.412526447,180.804828,0,0.95
1739960025,42.35546449,-71.09866528,4.090556344,4.254219258,180.804828,0,0.95
1739960026,42.35546406,-71.09866474,4.090556344,4.309735355,180.804828,0,0.95
1739960027,42.35546369,-71.09866429,4.090556344,4.274059884,180.804828,0,0.95
1739960028,42.35546336,-71.09866389,4.090556344,4.257727728,180.804828,0,0.95
1739960029,42.35546306,-71.09866352,4.090556344,4.305415784,180.804828,0,0.95
1739960030,42.35546281,-71.09866321,4.090556344,4.207995757,180.804828,0,0.95
1739960031,42.3554628,-71.0986632,4.090556344,4.358241895,180.804828,0,0.95
1739960032,42.35546257,-71.09866291,4.090556344,4.425924185,180.804828,0,0.95
1739960033,42.35546255,-71.0986629,4.090556344,4.651658182,180.804828,0,0.95
1739960034,42.35546229,-71.09866258,4.090556344,4.732805479,180.804828,0,0.95
1739960035,42.35546206,-71.09866229,4.090556344,4.652118267,180.804828,0,0.95
1739960036,42.35546206,-71.09866229,4.090556344,4.890874941,180.804828,0,0.95
1739960037,42.35546206,-71.09866229,4.090556344,5.120108806,180.804828,0,0.95
1739960038,42.35546182,-71.09866199,4.090556344,4.950266501,180.804828,0,0.95
1739960039,42.35546181,-71.09866199,4.090556344,5.14380754,180.804828,0,0.95
1739960040,42.3554618,-71.09866197,4.090556344,5.208141889,180.804828,0,0.95
1739960041,42.35546178,-71.09866195,4.090556344,5.380785809,180.804828,0,0.95
1739960042,42.35546178,-71.09866194,4.090556344,5.544523232,180.804828,0,0.95
1739960043,42.35546177,-71.09866193,4.090556344,5.545821326,180.804828,0,0.95
1739960044,42.35546177,-71.09866193,4.090556344,5.686331508,180.804828,0,0.95
1739960045,42.35546145,-71.09866155,4.090556344,5.489971033,180.804828,0,0.95
1739960046,42.35546144,-71.09866153,4.090556344,5.573523259,180.804828,0,0.95
1739960047,42.35546116,-71.09866119,4.090556344,5.402769188,180.804828,0,0.95
1739960048,42.35546116,-71.09866118,4.090556344,5.406551126,180.804828,0,0.95
1739960049,42.35546115,-71.09866117,4.090556344,5.608169517,180.804828,0,0.95
1739960050,42.35546114,-71.09866116,4.090556344,5.744048591,180.804828,0,0.95
1739960051,42.35546111,-71.09866113,4.090556344,5.906047076,180.804828,0,0.95
1739960052,42.35546081,-71.09866075,4.090556344,5.737729154,180.804828,0,0.95
1739960053,42.35547219,-71.09867227,4.090556344,5.544220443,180.804828,0,0.95
1739960054,42.35547217,-71.09867226,4.090556344,5.734826409,180.804828,0,0.95
1739960055,42.3554707,-71.09867071,4.090556344,5.593824243,180.804828,0,0.95
1739960056,42.35547058,-71.09867059,4.090556344,5.763334285,180.804828,0,0.95
1739960057,42.35546932,-71.09866926,4.090556344,5.647438556,180.804828,0,0.95
1739960058,42.35546922,-71.09866916,4.090556344,5.691089251,180.804828,0,0.95
1739960059,42.35546912,-71.09866905,4.090556344,5.84859715,180.804828,0,0.95
1739960060,42.35546905,-71.09866898,4.090556344,6.007491317,180.804828,0,0.95
1739960061,42.35546904,-71.09866897,4.090556344,6.01054834,180.804828,0,0.95
1739960062,42.35546771,-71.09866757,4.090556344,5.750969139,180.804828,0,0.95
1739960063,42.35546771,-71.09866756,4.090556344,5.809439873,180.804828,0,0.95
1739960064,42.35546675,-71.09866656,4.090556344,5.61454414,180.804828,0,0.95
1739960065,42.355466,-71.09866577,4.090556344,5.364166446,180.804828,0,0.95
1739960066,42.35546542,-71.09866516,4.090556344,5.163591289,180.804828,0,0.95
1739960067,42.35546541,-71.09866515,4.090556344,5.397089226,180.804828,0,0.95
1739960068,42.35546538,-71.09866512,4.090556344,5.550523546,180.804828,0,0.95
1739960069,42.35546533,-71.09866506,4.090556344,5.742362076,180.804828,0,0.95
1739960070,42.35546531,-71.09866505,4.090556344,5.950281971,180.804828,0,0.95
1739960071,42.35546462,-71.09866432,4.090556344,5.676125198,180.804828,0,0.95
1739960072,42.35546406,-71.09866373,4.090556344,5.595000841,180.804828,0,0.95
1739960073,42.3554636,-71.09866325,4.090556344,5.529268402,180.804828,0,0.95
1739960074,42.35546359,-71.09866324,4.090556344,5.694891284,180.804828,0,0.95
1739960075,42.35546357,-71.09866322,4.090556344,5.857179926,180.804828,0,0.95
1739960076,42.35546353,-71.09866318,4.090556344,5.886441897,180.804828,0,0.95
1739960077,42.35546351,-71.09866316,4.090556344,6.025260114,180.804828,0,0.95
1739960078,42.3554635,-71.09866315,4.090556344,6.150493832,180.804828,0,0.95
1739960079,42.35546348,-71.09866312,4.090556344,6.137534817,180.804828,0,0.95
1739960080,42.35546291,-71.09866253,4.090556344,5.867862694,180.804828,0,0.95
1739960081,42.35546291,-71.09866253,4.090556344,5.957382046,180.804828,0,0.95
1739960082,42.35546291,-71.09866252,4.090556344,6.044291022,180.804828,0,0.95
1739960083,42.35546289,-71.09866251,4.090556344,6.216942689,180.804828,0,0.95
1739960084,42.35546289,-71.0986625,4.090556344,6.228912953,180.804828,0,0.95
1739960085,42.35547511,-71.09867524,4.090556344,5.976903124,180.804828,0,0.95
1739960086,42.35547505,-71.09867518,4.090556344,6.080747895,180.804828,0,0.95
1739960087,42.35547505,-71.09867518,4.090556344,6.260164024,180.804828,0,0.95
1739960088,42.35547499,-71.09867512,4.090556344,6.422689425,180.804828,0,0.95
1739960089,42.35547493,-71.09867506,4.090556344,6.435982067,180.804828,0,0.95
1739960090,42.35547477,-71.09867489,4.090556344,6.560784778,180.804828,0,0.95
1739960091,42.35547463,-71.09867474,4.090556344,6.653242704,180.804828,0,0.95
1739960092,42.35547458,-71.09867469,4.090556344,6.788194083,180.804828,0,0.95
1739960093,42.35547443,-71.09867454,4.090556344,6.898565961,180.804828,0,0.95
1739960094,42.35547184,-71.09867183,4.090556344,6.350724988,180.804828,0,0.95
1739960095,42.35547177,-71.09867176,4.090556344,6.485668853,180.804828,0,0.95
1739960096,42.35546984,-71.09866974,4.090556344,6.135679763,180.804828,0,0.95
1739960097,42.35546978,-71.09866968,4.090556344,6.124413516,180.804828,0,0.95
1739960098,42.35546828,-71.09866812,4.090556344,5.822936819,180.804828,0,0.95
1739960099,42.35546715,-71.09866693,4.090556344,5.548382855,180.804828,0,0.95
1739960100,42.35546632,-71.09866606,4.090556344,5.366981127,180.804828,0,0.95
1739960101,42.35546562,-71.09866534,4.090556344,5.217933057,180.804828,0,0.95
1739960102,42.35546559,-71.09866531,4.090556344,5.220028148,180.804828,0,0.95
1739960103,42.35546503,-71.09866472,4.090556344,5.208829889,180.804828,0,0.95
1739960104,42.35546453,-71.0986642,4.090556344,5.127263053,180.804828,0,0.95
1739960105,42.35546451,-71.09866418,4.090556344,5.328447923,180.804828,0,0.95
1739960106,42.35546448,-71.09866414,4.090556344,5.503857005,180.804828,0,0.95
1739960107,42.35546443,-71.09866409,4.090556344,5.505129263,180.804828,0,0.95
1739960108,42.35546439,-71.09866405,4.090556344,5.673010341,180.804828,0,0.95
1739960109,42.35546436,-71.09866402,4.090556344,5.774560953,180.804828,0,0.95
1739960110,42.35546432,-71.09866398,4.090556344,5.925973893,180.804828,0,0.95
1739960111,42.35546429,-71.09866394,4.090556344,6.054953425,180.804828,0,0.95
1739960112,42.35546422,-71.09866388,4.090556344,6.053969518,180.804828,0,0.95
1739960113,42.3554642,-71.09866385,4.090556344,6.183132824,180.804828,0,0.95
1739960114,42.35546415,-71.0986638,4.090556344,6.285184388,180.804828,0,0.95
